,ZNF518B,ERCC-00130,GYPB,PIK3R5,GLIPR2,WNT5A,PENK,CRHBP,SEMA3E,CCDC81,ERCC-00022,TP53INP1,RHOBTB3,ALPK2,DNAJB14,ITGA5,PDLIM3,PCDH7,PMP22,DLC1,CLDN11,CER1,HAPLN1,COL5A2,PTPRZ1,PLOD2,ERCC-00046,AMIGO2,FAM46A,TMEM47,STC1,PDCD4,NUP35,POLR3G,PHLDA1,NANOG,GNG11,GPR83,VIM,SNX14,CD48,ACOX3,SERHL2,ERCC-00092,ST8SIA4,ERCC-00003,PRTG,SEMA3A,BMP2,GABRB2,PLXNA2,CALB1,CYP26A1,LIFR,MYCT1,BMP4,PMAIP1,ERCC-00136,SLC6A15,CDH11,ERCC-00002,ERCC-00096,ARL4D,ERCC-00060,ST8SIA1,ERCC-00043,LUM,NFIB,KLHL4,FLRT3,CPE,RFPL2,RGS5,ERCC-00171,CYP1B1,C12ORF23,IGDCC4,HLA-DRB1,DKK4,CLGN,ERCC-00042,TTK,OTX2,ERCC-00111,RNF13,MFAP4,APOBEC3G,SFRP1,GATA6,NIPSNAP3A,COL4A1,ERCC-00062,KIF23,ELMOD2,QPCT,SYNC,TRDN,ERCC-00009,VAMP7,ANGPT2,TSPAN12,IFI16,ERCC-00074,GYPE,COBLL1,AK4,NCAPG,USP44,SH3BGRL,B4GALT4,FREM1,ESRP1,ERCC-00145,ERCC-00095,APLNR,PROM1,RND3,CHL1,DDAH1,ERCC-00108,LRRCC1,CD9,LHX1,MCCC1,DKK1,GATM,BTBD10,NXT2,RHAG,ABCA1,ACTC1,ELL2,EPCAM,PIP4K2A,CCKBR,ERBB4,ATG4C,TDRD7,B3GNT5,BMPER,HAS2,ERCC-00004,COLEC12,ASNS,ENC1,NRP1,CA2,PRDM1,SFRP2,PELI2,NDC80,ERCC-00113,ALG6,CAMK2D,TIPIN,TFPI,LEPREL1
H9_96h_057,0.0,10.494690589215901,2.1632956167758,6.65206159381012,10.9859899689527,0.0,6.60309324226598,13.3535448002767,0.0,1.08322580643105,1.08322580643105,9.596234716962579,10.9731204100088,1.08322580643105,0.0,8.54554572759604,6.94200922459844,9.13888724837327,0.0,5.99211179494966,8.428668925623441,8.1998635733597,14.3922937919675,10.1056184651572,1.08322580643105,9.85172377867026,8.57508995883254,1.6948964728691,10.3495897248241,4.85700532156345,0.0,6.62974238803285,1.08322580643105,0.0,11.302705126733999,0.0,10.1932179841678,8.05195561402086,11.34113851889,8.939639450381419,2.45287821829263,6.7301537738742985,6.3198409988857405,0.0,2.59322400647064,6.6994222670946,10.8238797594832,0.0,8.34626017502762,5.327575613496268,1.08322580643105,0.0,3.46844182974442,7.20514461606056,0.0,2.94721908603809,0.0,0.0,0.0,8.939639450381419,9.86194139523708,10.4904670657202,1.6948964728691,0.0,2.10070142575059,0.0,0.0,0.0,8.78100814850462,1.08322580643105,0.0,1.07558779424882,10.4575583249639,7.36054132736318,10.1513821503082,8.22898973613675,2.12310489962687,6.47866956425147,0.0,0.0,0.0,0.0,8.56638797309233,2.45287821829263,0.0,0.0,6.345473977743549,7.88910907671937,0.0,0.0,11.1267097103082,0.0,0.0,1.08322580643105,1.08322580643105,0.0,2.12310489962687,7.882284385279942,6.26821432961704,7.549444731999098,8.57508995883254,9.12450028466095,11.549682943308198,5.28225654900395,0.0,6.04171109419199,0.0,0.0,2.94721908603809,1.08322580643105,0.0,0.0,6.13675805922168,0.0,9.33647205800736,0.0,0.0,0.0,5.480005336241231,1.08322580643105,1.08322580643105,0.0,6.445348577737781,5.55057746664736,8.5754707970919,0.0,9.06848272312503,1.08322580643105,1.6948964728691,7.62047238832706,13.5374562631547,1.08322580643105,0.0,8.33330743991143,1.08322580643105,11.6507173535078,0.0,0.0,0.0,9.14157604884431,11.533330616405001,8.300919381154571,8.56660084233148,0.0,6.7301537738742985,9.331169440820851,8.685056948859192,6.36929343852658,0.0,7.9443449673993,0.0,6.8746973869238195,0.0,5.44338101849792,0.0,11.6911630747771,9.414822239577221
H9_96h_058,1.9751952356103601,10.7366553033917,10.023920383230301,10.6043829083362,4.29043606105128,0.0,0.0,3.6698497011909903,5.36440349952256,8.90333160275072,0.0,7.315765279989259,12.634103257809599,7.033170857979469,0.0,10.3419285811841,7.6534946905335,1.9751952356103601,0.983510966880891,4.05626648852588,1.0187303413051,13.1845214535226,12.794281830754,12.5595740523932,0.0,4.21652367154402,9.90344458519864,3.77658086582643,2.5573751401154,8.06498582795311,9.46233311157556,4.35248714794261,0.0,0.0,10.9453152918684,0.0,10.3331898564164,4.67519828306817,10.5366899940283,0.0,8.697991644247349,4.8748398876113,10.737737342322399,0.0,10.5015555971941,5.87404062099233,7.989328151228629,3.96892682985554,6.196097287807291,8.77767042006435,7.994865840370751,0.0,10.179963780600302,8.94986266681466,5.39320532459409,8.26875386545818,0.0,5.137688020638169,5.5822257296121,2.77897154720218,10.7082504628605,11.322140131805,9.275223246007279,6.34227492114748,8.873070297139,0.0,8.793453684767501,0.0,2.5573751401154,0.983510966880891,6.054787476594889,10.189062599465599,0.0,8.741694956667969,0.983510966880891,8.84314335471455,0.0,9.264740891774581,8.1957618235006,0.0,0.0,5.89811857503303,10.406322764401999,0.0,0.0,0.983510966880891,6.62437494203195,7.1369892833339295,7.14029114425392,0.0,5.87428099702346,0.0,8.536775197051501,5.4911224775283705,2.77897154720218,9.494764215903801,4.1386191442607485,0.983510966880891,0.0,5.70081619124122,1.9751952356103601,0.0,11.2785814577932,8.094275027860709,4.42778724057514,0.0,0.0,0.0,0.983510966880891,7.610855238914469,7.21450495758179,0.0,0.0,0.0,7.64647505729416,0.0,0.0,8.70189056348256,0.0,0.0,7.56050817957039,0.0,9.490340828386303,9.88726343929892,0.983510966880891,7.4099676101386205,3.55458716659725,0.0,8.67771780430662,0.0,7.15688564941404,6.68139632824878,0.0,1.56293497594861,9.195224945329803,10.36988940779,0.0,4.49185133635678,0.0,8.63579871578025,10.767240446489902,8.90941399497661,0.983510966880891,0.0,8.91818379130856,6.307273519776549,0.0,6.9212981674096214,0.0,0.0,0.983510966880891,9.75777150389412,0.0,1.56293497594861,6.3923116994723,2.77897154720218,10.4113940701506
H9_96h_059,6.74914160731369,8.0066683901341,5.7129719476623615,5.028488794289331,5.94903557148605,9.100154535617019,0.0,12.7103079185388,0.8934097813594359,1.41422619205257,0.0,7.9066993308817,10.4566648307703,2.3681868761499505,6.84566588530241,6.506510603050652,9.53527445492978,8.450603344660362,9.74716163701601,7.66422166509527,4.743808139762709,8.306286104888601,12.2848553763301,8.89856480213927,0.0,8.67583720719281,7.0136620737846895,0.0,4.95293989896855,0.0,5.6232188829715,9.08185095499408,8.4540326102064,4.0720278313981595,5.61294725423101,0.0,8.67213173652099,2.94216679192985,9.69908516728571,6.131434123145349,5.52229188197978,0.8738791215481179,5.58769310573072,0.0,1.5352024149113999,5.469050922217269,11.1511719700682,1.41422619205257,6.2093094052785185,3.753685402751661,2.93747055582833,4.20822526381277,7.6852085218360315,6.91757566125518,5.2964152603683,6.8039197593437395,0.0,0.0,8.49456031428081,9.47227398585816,6.74914160731369,8.4017175501292,0.0,2.5838806563337795,1.9470160843867799,0.0,6.18194138799804,3.45825138452097,8.60972980863665,3.753685402751661,2.77148126292382,0.8738791215481179,9.455400188788179,4.873215087099389,7.582418077701938,7.07730690239597,5.355992119924402,0.8738791215481179,3.9216194677161003,0.0,3.56359606973473,9.352585631160892,4.0720278313981595,0.8738791215481179,6.77130307333632,3.99878286800532,2.5329045135660095,7.45129355776809,4.99120881907328,6.2779420571573,10.2874630849388,0.0,7.221102808618901,7.35185645913921,6.90760544694262,0.0,2.5838806563337795,3.84009456106822,9.70597608705716,7.1154015614922,7.09498709291,5.4137696311605,8.66187751587831,4.2536408701010195,0.0,5.90961580363825,8.46308093779602,0.0,9.33781137971304,5.71754459915967,1.8064276765457,0.0,0.0,0.0,7.93632601788315,4.3326668324839,7.068384886319048,0.8738791215481179,7.9797983675372,3.2212332712983502,3.3446042807012097,5.69453501761058,4.6036171257694605,3.3446042807012097,8.55648791224593,0.8738791215481179,4.91362813236376,7.80820767325088,4.3326668324839,8.25617235258258,13.4211038993083,6.0431154888026795,0.0,4.6991913641276195,3.9216194677161003,5.59864131263001,5.0648296522732,3.3446042807012097,0.8738791215481179,6.45267299413898,9.60615697020656,4.873215087099389,5.13487531226743,5.028488794289331,8.704912997832661,6.88745589934696,9.36721011590275,3.56359606973473,0.0,5.4137696311605,6.793129257410508,3.0863173336869103,7.4784892300845005,8.993434798273642,0.8738791215481179,11.218662284665804,6.506510603050652
H9_96h_060,4.30834608003122,10.1630954957091,0.7414699701379359,0.0,3.63481787710252,7.17122952799288,4.76570763935451,10.8714983244175,0.0,1.22882294729182,0.0,4.8352680831783,10.633511286376999,1.22882294729182,5.08415121637705,9.88316903249205,5.414692486386192,9.58612884246284,8.58472626628962,8.21902462291862,1.3667638739892802,8.989446261596507,14.099819127817499,8.85774547263915,0.0,8.72433099864246,7.29964470553869,6.0627280807267585,0.0,0.0,1.22882294729182,4.74090941674306,0.0,0.0,7.7042028451656295,0.7758437868266949,10.276020017995801,5.76982860637731,11.2106527988271,6.239904148844151,6.716183759827301,0.7414699701379359,0.0,0.0,2.40233595876319,6.7793163310033,12.2307054175976,3.4696485716701098,6.0334303128204505,0.0,0.7414699701379359,0.0,5.64521535905735,9.253596406211859,5.1404727510866115,8.228654008678,4.65464315839,7.66700801762502,5.02583886506603,9.776778669136501,9.89069373251533,8.81744779921927,6.9922376312837695,0.0,5.92672951890229,2.81698999428677,0.0,0.0,5.7650239701840995,0.7414699701379359,2.33092282704956,0.7414699701379359,10.2961731616584,7.044572251208121,9.77331587198645,8.964748970541619,1.88264846054096,0.0,0.7414699701379359,1.22882294729182,0.0,0.0,1.5924619998528102,0.0,0.0,0.0,0.0,9.26781823095878,8.33162417543437,6.814189242847941,10.821869700112,0.0,0.0,0.7414699701379359,0.0,0.0,0.0,0.7414699701379359,1.88264846054096,7.4459094091680305,0.7414699701379359,9.1275584771025,10.015397422842598,0.770171391315688,0.0,8.117940210380269,4.58324975501055,0.0,6.47599403209857,0.0,0.0,0.0,0.7414699701379359,0.0,8.90096853245399,7.6135666645132805,0.0,0.7414699701379359,0.0,6.239904148844151,0.0,8.21452839861473,6.00352522101743,0.0,0.7414699701379359,0.0,9.14135621630707,0.0,0.7414699701379359,10.043085980911199,12.3904990214158,0.7414699701379359,0.0,9.887064253466901,3.3793850782303303,3.28309501493826,0.0,0.0,0.0,7.423385957901599,10.827630850332199,8.1318643587755,6.78793847669428,0.7414699701379359,7.08796737806499,8.23197853910403,9.19250020153269,8.65885706898202,0.0,4.9336978366559014,2.33092282704956,8.33462986405023,6.5082973292150905,8.579794734758499,5.19414846069262,12.0849965410523,6.977775618958581
H9_96h_061,8.65835315622587,8.985725277133401,1.08279893346116,1.42073147719127,8.60132548589597,0.0,0.640686373531041,12.0881062822917,0.0,0.0,5.75786915972201,9.069583417049367,11.595018966301,3.5388291239631005,0.0,9.841320395551929,8.45982672401394,7.00526663630203,9.42764176497784,8.81536043462892,6.22146015494956,7.88147927698364,14.5554806080234,10.5143425513034,0.0,5.712444639596031,8.3253778276496,8.68332853245179,6.358699631509769,1.6943377231966998,7.26852214629199,6.30513563293978,0.0,0.0,6.894176900104211,0.0,12.2865111166277,0.640686373531041,11.899230581694301,4.3622928063828486,1.08279893346116,0.0,3.7125376601231803,0.0,9.76094924820545,6.75197925365224,10.7140448882632,0.640686373531041,4.58026005388995,8.14143848016108,0.0,0.0,5.26520202064786,9.460068742642749,8.99047452249698,7.44056788052191,0.0,0.0,0.0,9.246852231192749,8.59953837408138,9.86051784940447,7.82923843365982,0.0,0.0,0.0,5.20087021771114,0.0,9.569176241055391,0.0,0.640686373531041,0.0,11.001219179714,5.26520202064786,1.42073147719127,9.28753445995292,6.585593886126518,7.67198031345945,0.640686373531041,0.640686373531041,0.0,0.640686373531041,7.4315787688675305,0.0,0.0,0.0,5.33280357910187,8.28328019251285,0.640686373531041,8.37719054749191,10.8130417558981,0.0,1.92423430868177,10.0258681943827,7.252742682733411,0.0,0.640686373531041,0.0,10.3126195186747,2.67316298857976,7.0943134557492105,9.392058223180321,10.7992619445931,0.640686373531041,0.0,7.47995585560204,0.7880942639895431,0.0,8.171739009651601,0.640686373531041,0.0,0.0,5.5149320207998205,0.0,8.65837311869563,0.0,0.0,1.42073147719127,0.0,0.640686373531041,0.0,0.0,4.910333448271991,1.92423430868177,1.08279893346116,0.640686373531041,9.20125360343534,0.0,6.706365936814572,10.9410717921258,9.54133504200532,6.7889187690409605,0.0,10.649112856834199,1.42073147719127,8.40615306944157,0.0,1.08279893346116,2.29674960585225,7.3097759477267,10.791023303361499,8.52914786954824,8.32916974549512,0.0,9.30509639083412,5.87244180139446,5.01381777523397,6.83203282481315,0.0,4.58026005388995,0.0,5.66554326246055,1.42073147719127,0.0,0.0,11.578780850002,9.53054593746343
H9_96h_062,8.45779997696837,9.867939714531339,8.6981640092302,7.4586109802319,5.81655440177656,0.849833722830478,6.4667895493642,7.578512226603169,1.7987083247549,5.774883072195308,0.0,5.41681427566902,12.5698231438451,0.0,3.79042706868171,7.1919481790857995,0.849833722830478,6.69618204716554,0.0,4.86196834618489,8.71106458657353,13.076685110488,8.57169455244927,11.3550936674392,0.0,7.230995838450121,8.75967527370909,7.51031525962814,1.38105428508924,5.89645115538837,6.479816649929121,1.61442410343314,8.13442798149858,0.0,3.3175411025384105,0.0,8.07986080672046,8.07583399810319,9.82714824550675,10.004407275475499,0.0,6.1125942453552495,9.01431954510711,0.0,9.44567349833565,0.0,5.89645115538837,8.891134255818539,4.15770320467669,2.32523268224337,6.781879875979249,0.0,10.6550135853057,9.97793185930502,9.415770063422313,5.2745516609923895,0.0,7.35636848934549,0.0,2.32523268224337,9.67690340094311,10.0747833796914,6.12922560489055,4.34020878524974,7.6494647688140285,5.7100284552596605,0.0,0.0,0.849833722830478,7.20769429086573,8.26466874667907,0.0,7.44539009816564,6.673682796102638,1.38105428508924,0.849833722830478,7.71720080028216,7.6357369274277005,5.68774577828905,1.7684509513806599,7.29135379604962,3.173596298361609,10.0596792712429,1.38105428508924,1.7684509513806599,9.410473062457731,3.173596298361609,8.96122329729286,7.29135379604962,2.8910974661595397,9.63820934643478,0.0,0.849833722830478,8.988733546820368,6.74015449680694,7.1505112880367685,9.23714792154464,0.849833722830478,9.76393310495684,8.63577642382721,2.53947130398781,0.0,10.7625302961754,7.380117215844001,9.812883245717599,6.194055723368598,9.74108129768886,0.0,0.0,7.67794841451862,6.894054982694732,0.0,0.0,0.0,4.97669087448188,0.0,0.0,6.358108078658942,6.86456032340747,5.048398707741232,10.9668442281292,0.0,8.56253932800157,1.38105428508924,7.637830601738559,7.328986424923482,8.8172602359574,0.0,0.0,6.37214950539912,8.38923759427002,0.0,3.40973283662729,2.07353672546735,8.94252457116271,10.4122014556553,0.0,8.95412296387872,3.704252032384181,0.0,9.83226150055368,9.54831572800222,8.64572305578025,0.0,9.17456827689797,0.849833722830478,7.47821787396696,8.145588613894331,0.0,0.0,7.833199862826941,6.53077967264661,5.59308824044067,10.490559498952301,8.506353295201201,2.07353672546735,10.0619008508231
H9_96h_063,5.16581760980576,9.72439324721325,8.47376961302515,3.7065916387166804,7.47471179041133,3.90294772435558,5.657960537325258,6.3834513433155715,7.58146302471851,7.31935171133253,0.0,6.94788862324686,12.3538218853749,7.73419427518221,0.708851829146189,8.02520400427297,7.99322775913612,3.96287878725435,2.9963038741502404,9.177910323431641,6.315196384623048,10.5853932280578,13.3550214015156,10.5310294476683,0.0,9.82505993561554,9.7501862010101,9.414498293584089,2.26514180600232,8.32836188884599,7.9787853806685805,5.2858853088356605,6.05210688281651,0.0,6.9706925701674916,1.14941893373053,9.844207717353221,9.110800344911821,10.516292180548303,1.18206014172028,0.708851829146189,7.5536197579937,7.56216977680128,0.0,8.564502414302241,2.26514180600232,10.921361367037001,8.54718352321983,8.01815916875293,7.493222160940161,0.0,0.0,8.953940811111869,2.26514180600232,8.657887425821789,3.12464225240448,7.211446849967179,6.71504847133991,0.0,7.74276707375623,9.25656682552801,10.0618682196995,7.21761022000792,4.97904757086519,8.32762125058463,0.0,8.10716320119412,5.56433861881634,4.75566815760195,0.0,8.035707173222459,6.955284191768018,8.12038156418583,7.79316086974334,7.1989782506237185,8.69370058775577,9.06759143475719,6.425059715972589,1.18206014172028,0.0,0.0,0.0,9.66391907491181,0.0,0.0,0.0,7.974242325928332,9.025948678935421,7.460437602853482,6.48913167499537,9.96536205083197,0.0,0.0,0.0,7.99322775913612,0.0,8.41128342759333,6.749486892737732,1.18206014172028,2.1625565585559197,8.93161845321923,7.29542625902897,10.980733480360902,5.74451016279557,5.8447559023771385,7.0112785925531504,3.55906924929562,0.0,0.0,7.23594390359206,8.28203134096918,0.0,0.0,5.4006294808642,6.61587126184631,0.0,0.0,9.02770362027108,0.0,6.8795650079431,7.62250109710774,0.0,9.90159859902683,6.02424831806576,7.358143159348639,4.721378736589781,2.9963038741502404,0.0,0.708851829146189,9.1194338162678,8.91646688471376,8.45377979185845,0.0,0.0,7.91952514922196,10.548334350302401,0.0,6.350176367536192,7.59435701657791,9.114719047173669,9.26789633250278,9.433633484939213,8.35065845773009,0.0,6.72373545245958,9.699694737082009,0.708851829146189,3.90294772435558,0.0,8.366998203892301,3.96287878725435,0.0,0.0,9.595460121028554,0.0,9.986288088443661,6.7748703260330405
H9_96h_064,6.245393673204888,10.0545004107289,9.390115212796507,0.7826493198314659,0.7826493198314659,8.856301964318948,0.0,6.4501298662382105,0.0,8.699467228045531,0.0,0.7826493198314659,12.4150158200919,3.8037609200023903,0.7826493198314659,7.785861444453782,6.19039175283401,0.7826493198314659,6.80897558600256,0.7826493198314659,0.0,12.7877057283408,13.219424819189902,12.2625316313978,0.0,6.84304612299453,9.1309901621374,9.599966517071062,6.76875412002432,1.28722056112897,7.21600130373408,0.0,0.7826493198314659,2.90353647243732,8.31300609828574,1.76492184994539,9.239838486362972,1.35784637422605,10.334641380818804,9.912946501780857,9.79494999689167,6.37699746062719,9.810413284691881,0.0,9.38899970093189,0.0,7.091847547984389,1.28722056112897,5.80031521041912,6.2598400511498085,7.483097495926829,7.323581189907629,9.85266694732883,8.893814709271739,9.198712634857829,9.11797610425598,0.0,7.785861444453782,0.0,1.29147211874065,9.52859855752356,9.99060583547915,8.59377793538987,4.40381562035232,7.43274279392822,0.0,8.882850067495331,8.59095103872125,8.234376876650149,5.29186924761874,9.13471077213977,7.435866963815348,6.5305646564141915,5.97601269780886,6.8520692936989605,6.50824923975489,2.20208393551131,8.3604458445033,11.300672477049199,6.939326644934981,8.09417539404172,0.0,8.379605075097517,0.7826493198314659,0.0,0.7826493198314659,8.14579397630959,1.95648353047766,5.76272191211959,0.0,8.04780589295775,0.0,0.0,7.387161883769551,8.30927632807685,0.0,5.9756824797883485,0.7826493198314659,7.7476912102531506,9.26370246257348,6.575276084635742,6.16150335305624,10.7035452617436,8.255511084717469,1.6603176690695198,4.30213356042915,7.35572176483328,0.0,0.7826493198314659,8.561135665773019,6.749567574726631,0.0,0.0,5.83749902266069,5.5353713292831515,0.0,8.1355208798921,6.749567574726631,0.0,0.7826493198314659,9.21506614179515,0.0,9.79188189768719,0.0,8.70503071114484,1.6603176690695198,6.32609823260675,0.0,2.7575132614925097,0.7826493198314659,8.51858610411896,6.1760917165875195,0.0,0.0,9.07104490720684,5.09310396054188,0.0,1.6603176690695198,4.35387023202927,2.7575132614925097,4.30213356042915,9.0936841261354,7.5117363069325,1.28722056112897,9.136558253652641,7.70848357432994,7.57315859910187,3.8763159667102003,2.20208393551131,7.03751353659146,0.0,4.86251066257842,0.0,10.354580640727098,0.0,4.998752583273,10.5113103654844
H9_96h_065,7.23224656779073,9.85811053152329,7.20856439596297,6.8134117246657,0.7895789354761559,0.0,0.0,2.4253033538709503,3.2669765123382004,8.29927040654747,0.0,0.0,12.5339244501786,5.454172914340369,3.38838361392344,8.68108474228585,5.3342383835084,5.61722831791705,0.0,2.60880669403064,9.11915597448393,13.065939322862802,8.92332444331834,11.4458130568524,0.0,4.87844215294371,9.55348911779914,5.410357512591831,5.99224749990288,0.0,8.83640985822861,8.54035419470775,0.0,6.602132709319379,8.153952088916661,0.8374229548272311,8.76078817788325,1.3881482833945302,9.464046699152961,8.51287848314954,10.357066775305697,7.8209964435336685,9.88321474080997,5.573752387664981,8.35721715778951,5.638484644646982,7.476018678341191,0.0,4.41953598558187,8.84534990184431,6.947195560585611,8.55540778181943,10.6662082732103,9.44305889485511,5.70205290946489,7.4936808963798205,0.0,7.66918575075356,0.0,5.25387827520066,9.62846905522249,9.36231654600303,9.096523880867421,0.0,7.700650694728282,0.0,6.822727126493992,4.767046450540558,7.205719018800889,6.8134117246657,7.6165983193499605,0.0,1.67161479148682,7.0056215245369895,1.2969799299978502,9.212684403232313,9.12878267376939,9.935792164218462,10.0627780374184,8.22744100231092,0.0,5.85370756208377,10.0532927675069,1.2969799299978502,0.0,0.0,7.9917204408609495,8.04048239677163,7.68479967751642,7.1824622706664005,9.809799988143151,0.0,6.0086657167363295,6.2624945803957495,0.7895789354761559,0.0,7.428057982866322,0.7895789354761559,3.74261940006854,9.52831598631408,7.579381872664981,2.60880669403064,10.896094475648999,9.12372300645401,8.15553804559067,8.39542704819791,0.0,0.0,0.0,7.783322650271231,7.1896803605766495,0.0,0.0,0.0,4.4678355012226705,0.0,0.0,7.81166982385502,0.0,8.27232681332027,10.490295882958,0.0,9.33306826682411,7.94744020776266,9.447582055916893,7.52255047752428,0.7895789354761559,0.0,0.7895789354761559,8.916814786011381,6.6090406021957016,0.0,0.0,1.2969799299978502,8.16655461096893,12.362207173930399,7.8931615227111305,8.20624387256765,8.48087369439505,4.41953598558187,9.69462845473926,8.59943165707399,6.44246661322927,0.0,8.05240975184942,9.13797247047922,1.67161479148682,2.4253033538709503,0.0,0.0,0.7895789354761559,6.823005661362621,0.0,9.52075200054972,7.13089843375125,2.2150104991657797,8.13362360122062
H9_96h_066,7.39581563802843,10.516394507025801,9.275046219750427,8.55115816870569,1.58523750257157,8.944254851430141,0.0,3.77297180932442,7.70997686665467,7.0264716153236115,0.7371306015667671,5.45457896879037,12.9202242352669,0.7371306015667671,0.0,8.320835697247599,0.0,8.92625285475305,7.74412298550766,7.57783915186597,2.59010745948234,12.468180967576401,9.07448180252592,12.1396098481817,0.0,3.90727558352318,10.3808804540766,0.0,2.50284004107992,0.0,10.15421745717,0.0,0.0,5.426667646531321,6.309534951745241,0.0,7.319329245101019,5.2983270520032315,10.5516590412606,0.7371306015667671,7.4113842625385,2.32225809081802,5.5867683387826395,0.0,10.2249525111756,9.16449741120013,10.1175443576025,7.355026676808749,7.112970640979482,1.2226281404174701,8.138256049340491,0.0,11.2674759709446,10.5904190768839,10.7815369587166,6.21634433400203,0.0,8.53781098909068,0.0,2.6633123747692298,10.0203919280729,10.364269497478801,6.93508286392409,4.824826362316942,8.77286908403838,7.41262704205819,0.7371306015667671,0.0,5.9327189219225085,3.0592566804261696,9.819952487202901,0.0,0.0,6.640122871780269,0.7371306015667671,0.7371306015667671,0.0,7.91664854365108,1.2226281404174701,2.52640969159479,0.0,8.72481166913327,0.7371306015667671,0.0,0.0,5.6088190393145885,7.066426817971539,9.151851188469939,8.85735579745727,0.0,9.02185440146491,0.0,1.58523750257157,0.0,0.0,6.490015050231952,10.191183352956301,7.607740681873,1.8747691173356296,1.8321738701776693,7.9212598344302,0.0,11.8977914758026,5.38606373180303,0.0,0.0,3.10358234668622,0.0,0.0,7.51611006771898,0.0,0.0,7.4405871698728,0.0,0.0,0.0,9.49169048567205,2.50284004107992,2.50284004107992,7.7839545720867696,9.64966814703367,0.0,7.310568202300138,8.41972543357944,0.7371306015667671,8.54679141839064,9.50234195933901,0.0,0.7371306015667671,0.7371306015667671,4.85672001636812,9.19590702619419,0.0,3.3696063802188303,8.8634208154941,12.6437831199855,0.7371306015667671,7.41262704205819,0.7371306015667671,1.8747691173356296,9.518763459005491,9.461891345407858,8.25927549301152,8.37141823912814,0.7371306015667671,6.13654330724413,0.0,10.4146252487442,1.8747691173356296,0.0,0.7371306015667671,7.24339327659665,0.0,8.488251368129411,4.08785106392231,1.2226281404174701,8.62092453615587
H9_96h_067,0.6264314830581751,9.71049418213609,0.0,0.0,7.11935341050315,10.688340943864501,0.0,12.737675649289,0.0,0.0,0.0,0.0,10.3966753738815,0.0,0.0,7.4511895065979505,9.44739968453724,9.77368550300957,8.8739414294274,7.19684238260246,0.6264314830581751,10.4061814979611,14.0086526422384,8.520056021045981,0.0,10.9420896300781,9.21479296567597,1.06176487751921,9.49577138228173,0.0,3.9205528938559695,3.6569911115207203,0.0,0.0,1.46840652502193,0.95250944789051,6.9273119808410595,0.0,11.2549639780775,8.58623172519945,0.0,0.6264314830581751,0.9565572935863159,0.0,8.769259759818269,3.10641287143804,10.7742145512291,7.353841986461611,6.32887782015832,0.6264314830581751,0.6264314830581751,0.0,2.8034667587503304,1.06176487751921,1.06176487751921,5.939117029862749,0.0,7.4601270833567,0.0,10.0716874222537,8.06303631547117,9.597576976574661,2.0916832025701,0.0,1.4655688680313301,0.0,0.0,0.6264314830581751,8.19735263188579,8.980278578540679,0.0,4.158336713561759,8.66802141673133,6.53748813306824,9.38108886773475,7.091382079265388,0.6264314830581751,0.6264314830581751,2.68648217324265,0.0,7.05077939263596,0.0,0.6264314830581751,7.06256429966312,0.0,0.0,6.31159972387025,9.856413549538301,7.65540981779983,9.82562282820699,11.6419582795546,0.0,0.6264314830581751,0.6264314830581751,8.191970874924701,0.0,1.3957348570198,0.6264314830581751,7.87534376377851,1.72722461103156,6.59501680481745,7.3823322345002005,11.654680895845999,1.34104749406753,0.0,0.0,0.6264314830581751,0.6264314830581751,6.152643692037799,3.3566524360583996,0.0,0.0,5.22615017320698,0.0,8.66177868566165,0.0,0.0,0.6264314830581751,5.0714412793856205,7.6517476500682,1.06176487751921,0.0,7.62417982466109,0.0,0.6264314830581751,0.0,1.06176487751921,7.339092400975361,0.6264314830581751,0.6264314830581751,13.4773190226877,1.06176487751921,8.15985535827789,9.3404031554147,0.0,9.407273156959562,0.0,0.0,0.0,8.62648590835389,8.69615301823138,9.122302081713233,6.423304570851129,8.53004321751224,7.93114467258176,8.913522253441311,8.6201003032235,0.6264314830581751,0.0,4.78886048866488,0.0,7.405651731029309,0.0,9.55432780125962,8.6205189182332,10.6415382552797,2.0916832025701
